strain,protein,EBC_ID,AD_best_rank,AF_best_rank,AD_n_halogen_bond,AF_n_halogen_bond,AD_n_hbond,AF_n_hbond,AD_n_hydrophobic,AF_n_hydrophobic,AD_n_metal_complex,AF_n_metal_complex,AD_n_pi_cation,AF_n_pi_cation,AD_n_pi_stack,AF_n_pi_stack,AD_n_salt_bridge,AF_n_salt_bridge,AD_n_water_bridge,AF_n_water_bridge,AD_total_interactions,AF_total_interactions,AD_minus_AF_total_interactions,AD_minus_AF_n_hydrophobic,AD_minus_AF_n_hbond,AD_minus_AF_n_water_bridge,AD_minus_AF_n_salt_bridge,AD_minus_AF_n_pi_stack,AD_minus_AF_n_pi_cation,AD_minus_AF_n_halogen_bond,AD_minus_AF_n_metal_complex
ref,OPG112,EBC-03645,,51.0,,0.0,,2.0,,0.0,,0.0,,0.0,,1.0,,1.0,,0.0,,4.0,-4.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-03650,,80.0,,0.0,,2.0,,0.0,,0.0,,0.0,,1.0,,1.0,,0.0,,4.0,-4.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-03769,,83.0,,0.0,,3.0,,5.0,,0.0,,1.0,,0.0,,0.0,,0.0,,9.0,-9.0,-5.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-03812,,41.0,,0.0,,2.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-03865,31.0,,0.0,,17.0,,188.0,,0.0,,4.0,,0.0,,0.0,,0.0,,209.0,,209.0,188.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0
ref,OPG112,EBC-03883,,79.0,,0.0,,3.0,,3.0,,0.0,,0.0,,1.0,,0.0,,0.0,,7.0,-7.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-04037,,96.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-04072,,59.0,,0.0,,0.0,,3.0,,0.0,,1.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-04170,,36.0,,0.0,,1.0,,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,3.0,-3.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-04189,,28.0,,0.0,,1.0,,1.0,,0.0,,0.0,,1.0,,1.0,,0.0,,4.0,-4.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-04270,,69.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-04271,,52.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-04421,,88.0,,0.0,,1.0,,4.0,,0.0,,2.0,,1.0,,0.0,,0.0,,8.0,-8.0,-4.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,0.0
ref,OPG112,EBC-06039,,47.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06061,37.0,,0.0,,50.0,,92.0,,0.0,,1.0,,2.0,,8.0,,0.0,,153.0,,153.0,92.0,50.0,0.0,8.0,2.0,1.0,0.0,0.0
ref,OPG112,EBC-06062,14.0,,0.0,,44.0,,165.0,,0.0,,2.0,,3.0,,10.0,,0.0,,224.0,,224.0,165.0,44.0,0.0,10.0,3.0,2.0,0.0,0.0
ref,OPG112,EBC-06222,,86.0,,0.0,,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06239,,7.0,,0.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06264,,87.0,,0.0,,1.0,,4.0,,0.0,,1.0,,0.0,,0.0,,0.0,,6.0,-6.0,-4.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-06298,,54.0,,0.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-06304,,94.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,3.0,-3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06319,,67.0,,0.0,,0.0,,6.0,,0.0,,2.0,,0.0,,0.0,,0.0,,8.0,-8.0,-6.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
ref,OPG112,EBC-06342,,81.0,,0.0,,1.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,3.0,-3.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0
ref,OPG112,EBC-06372,,38.0,,0.0,,2.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06383,,99.0,,0.0,,4.0,,4.0,,0.0,,0.0,,1.0,,0.0,,0.0,,9.0,-9.0,-4.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-06524,,19.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06525,,18.0,,0.0,,2.0,,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,4.0,-4.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-06531,,40.0,,0.0,,1.0,,5.0,,0.0,,0.0,,1.0,,0.0,,0.0,,7.0,-7.0,-5.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-06587,,71.0,,0.0,,0.0,,1.0,,0.0,,1.0,,1.0,,0.0,,0.0,,3.0,-3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
ref,OPG112,EBC-06793,,30.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-06800,,57.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-06975,,22.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-07037,9.0,,0.0,,14.0,,223.0,,0.0,,0.0,,0.0,,0.0,,0.0,,237.0,,237.0,223.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-07077,,85.0,,0.0,,2.0,,2.0,,0.0,,1.0,,0.0,,0.0,,0.0,,5.0,-5.0,-2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-07157,82.0,,0.0,,45.0,,88.0,,0.0,,3.0,,0.0,,7.0,,0.0,,143.0,,143.0,88.0,45.0,0.0,7.0,0.0,3.0,0.0,0.0
ref,OPG112,EBC-07178,,25.0,,0.0,,1.0,,3.0,,0.0,,1.0,,1.0,,0.0,,0.0,,6.0,-6.0,-3.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
ref,OPG112,EBC-07363,,49.0,,0.0,,1.0,,2.0,,0.0,,1.0,,1.0,,0.0,,0.0,,5.0,-5.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
ref,OPG112,EBC-07425,,92.0,,0.0,,0.0,,3.0,,0.0,,2.0,,0.0,,0.0,,0.0,,5.0,-5.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
ref,OPG112,EBC-07462,99.0,,0.0,,51.0,,111.0,,0.0,,2.0,,3.0,,6.0,,0.0,,173.0,,173.0,111.0,51.0,0.0,6.0,3.0,2.0,0.0,0.0
ref,OPG112,EBC-07498,,97.0,,1.0,,1.0,,3.0,,0.0,,3.0,,1.0,,0.0,,0.0,,9.0,-9.0,-3.0,-1.0,0.0,0.0,-1.0,-3.0,-1.0,0.0
ref,OPG112,EBC-07504,,91.0,,0.0,,1.0,,4.0,,0.0,,2.0,,1.0,,0.0,,0.0,,8.0,-8.0,-4.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,0.0
ref,OPG112,EBC-07511,,5.0,,0.0,,1.0,,5.0,,0.0,,1.0,,1.0,,0.0,,0.0,,8.0,-8.0,-5.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
ref,OPG112,EBC-07557,42.0,,0.0,,54.0,,117.0,,0.0,,3.0,,0.0,,5.0,,0.0,,179.0,,179.0,117.0,54.0,0.0,5.0,0.0,3.0,0.0,0.0
ref,OPG112,EBC-07606,93.0,,0.0,,19.0,,167.0,,0.0,,0.0,,2.0,,2.0,,0.0,,190.0,,190.0,167.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0
ref,OPG112,EBC-07670,24.0,,0.0,,52.0,,131.0,,0.0,,1.0,,0.0,,7.0,,0.0,,191.0,,191.0,131.0,52.0,0.0,7.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-07868,39.0,,0.0,,77.0,,110.0,,0.0,,2.0,,0.0,,7.0,,0.0,,196.0,,196.0,110.0,77.0,0.0,7.0,0.0,2.0,0.0,0.0
ref,OPG112,EBC-07954,,2.0,,0.0,,2.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,-5.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-07988,45.0,,5.0,,80.0,,146.0,,0.0,,3.0,,1.0,,19.0,,0.0,,254.0,,254.0,146.0,80.0,0.0,19.0,1.0,3.0,5.0,0.0
ref,OPG112,EBC-08123,,11.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-08161,,77.0,,0.0,,1.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-08204,,90.0,,0.0,,1.0,,3.0,,0.0,,1.0,,0.0,,0.0,,0.0,,5.0,-5.0,-3.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-08319,,34.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-08328,,44.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-08560,79.0,,0.0,,51.0,,128.0,,0.0,,2.0,,0.0,,3.0,,0.0,,184.0,,184.0,128.0,51.0,0.0,3.0,0.0,2.0,0.0,0.0
ref,OPG112,EBC-08671,69.0,,0.0,,63.0,,115.0,,0.0,,1.0,,1.0,,11.0,,0.0,,191.0,,191.0,115.0,63.0,0.0,11.0,1.0,1.0,0.0,0.0
ref,OPG112,EBC-08788,53.0,,0.0,,33.0,,154.0,,0.0,,7.0,,0.0,,4.0,,0.0,,198.0,,198.0,154.0,33.0,0.0,4.0,0.0,7.0,0.0,0.0
ref,OPG112,EBC-08908,40.0,,3.0,,105.0,,107.0,,0.0,,1.0,,0.0,,6.0,,0.0,,222.0,,222.0,107.0,105.0,0.0,6.0,0.0,1.0,3.0,0.0
ref,OPG112,EBC-08915,47.0,,0.0,,30.0,,148.0,,0.0,,1.0,,3.0,,12.0,,0.0,,194.0,,194.0,148.0,30.0,0.0,12.0,3.0,1.0,0.0,0.0
ref,OPG112,EBC-09085,74.0,,0.0,,50.0,,117.0,,0.0,,0.0,,1.0,,7.0,,0.0,,175.0,,175.0,117.0,50.0,0.0,7.0,1.0,0.0,0.0,0.0
ref,OPG112,EBC-09132,91.0,,8.0,,53.0,,92.0,,0.0,,1.0,,0.0,,14.0,,0.0,,168.0,,168.0,92.0,53.0,0.0,14.0,0.0,1.0,8.0,0.0
ref,OPG112,EBC-09202,68.0,,3.0,,71.0,,118.0,,0.0,,2.0,,2.0,,5.0,,0.0,,201.0,,201.0,118.0,71.0,0.0,5.0,2.0,2.0,3.0,0.0
ref,OPG112,EBC-11029,16.0,,0.0,,74.0,,144.0,,0.0,,0.0,,1.0,,14.0,,0.0,,233.0,,233.0,144.0,74.0,0.0,14.0,1.0,0.0,0.0,0.0
ref,OPG112,EBC-11069,30.0,,0.0,,52.0,,128.0,,0.0,,1.0,,0.0,,5.0,,0.0,,186.0,,186.0,128.0,52.0,0.0,5.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-11230,81.0,,0.0,,86.0,,146.0,,0.0,,1.0,,2.0,,15.0,,0.0,,250.0,,250.0,146.0,86.0,0.0,15.0,2.0,1.0,0.0,0.0
ref,OPG112,EBC-11281,55.0,,21.0,,22.0,,94.0,,0.0,,1.0,,0.0,,9.0,,0.0,,147.0,,147.0,94.0,22.0,0.0,9.0,0.0,1.0,21.0,0.0
ref,OPG112,EBC-11429,80.0,,0.0,,62.0,,107.0,,0.0,,1.0,,2.0,,15.0,,0.0,,187.0,,187.0,107.0,62.0,0.0,15.0,2.0,1.0,0.0,0.0
ref,OPG112,EBC-11433,27.0,,5.0,,78.0,,113.0,,0.0,,2.0,,0.0,,15.0,,0.0,,213.0,,213.0,113.0,78.0,0.0,15.0,0.0,2.0,5.0,0.0
ref,OPG112,EBC-118033,85.0,,7.0,,60.0,,77.0,,0.0,,3.0,,0.0,,15.0,,0.0,,162.0,,162.0,77.0,60.0,0.0,15.0,0.0,3.0,7.0,0.0
ref,OPG112,EBC-12197,,82.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-12273,58.0,,0.0,,55.0,,126.0,,0.0,,4.0,,0.0,,4.0,,0.0,,189.0,,189.0,126.0,55.0,0.0,4.0,0.0,4.0,0.0,0.0
ref,OPG112,EBC-12468,89.0,,0.0,,65.0,,105.0,,0.0,,1.0,,1.0,,19.0,,0.0,,191.0,,191.0,105.0,65.0,0.0,19.0,1.0,1.0,0.0,0.0
ref,OPG112,EBC-127031,,70.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,1.0,,0.0,,3.0,-3.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-12742,,73.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-12771,,43.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-12821,41.0,,0.0,,81.0,,73.0,,0.0,,1.0,,0.0,,14.0,,0.0,,169.0,,169.0,73.0,81.0,0.0,14.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-12825,96.0,,4.0,,28.0,,158.0,,0.0,,4.0,,0.0,,5.0,,0.0,,199.0,,199.0,158.0,28.0,0.0,5.0,0.0,4.0,4.0,0.0
ref,OPG112,EBC-13045,62.0,,12.0,,56.0,,86.0,,0.0,,1.0,,1.0,,11.0,,0.0,,167.0,,167.0,86.0,56.0,0.0,11.0,1.0,1.0,12.0,0.0
ref,OPG112,EBC-13064,71.0,,11.0,,68.0,,109.0,,0.0,,0.0,,1.0,,11.0,,0.0,,200.0,,200.0,109.0,68.0,0.0,11.0,1.0,0.0,11.0,0.0
ref,OPG112,EBC-13071,66.0,,0.0,,51.0,,158.0,,0.0,,1.0,,0.0,,1.0,,0.0,,211.0,,211.0,158.0,51.0,0.0,1.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-131022,95.0,,8.0,,75.0,,101.0,,0.0,,0.0,,1.0,,7.0,,0.0,,192.0,,192.0,101.0,75.0,0.0,7.0,1.0,0.0,8.0,0.0
ref,OPG112,EBC-13120,63.0,,0.0,,69.0,,100.0,,0.0,,1.0,,0.0,,10.0,,0.0,,180.0,,180.0,100.0,69.0,0.0,10.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-13129,78.0,,8.0,,54.0,,81.0,,0.0,,0.0,,0.0,,14.0,,0.0,,157.0,,157.0,81.0,54.0,0.0,14.0,0.0,0.0,8.0,0.0
ref,OPG112,EBC-13165,65.0,,0.0,,158.0,,39.0,,0.0,,1.0,,0.0,,26.0,,0.0,,224.0,,224.0,39.0,158.0,0.0,26.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-13379,18.0,,0.0,,56.0,,171.0,,0.0,,3.0,,1.0,,20.0,,0.0,,251.0,,251.0,171.0,56.0,0.0,20.0,1.0,3.0,0.0,0.0
ref,OPG112,EBC-13403,,16.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,2.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-13572,44.0,,4.0,,55.0,,119.0,,0.0,,3.0,,2.0,,5.0,,0.0,,188.0,,188.0,119.0,55.0,0.0,5.0,2.0,3.0,4.0,0.0
ref,OPG112,EBC-13579,23.0,,0.0,,92.0,,93.0,,0.0,,0.0,,0.0,,19.0,,0.0,,204.0,,204.0,93.0,92.0,0.0,19.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-13607,2.0,,0.0,,79.0,,167.0,,0.0,,1.0,,0.0,,6.0,,0.0,,253.0,,253.0,167.0,79.0,0.0,6.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-14147,73.0,,0.0,,68.0,,78.0,,0.0,,2.0,,3.0,,10.0,,0.0,,161.0,,161.0,78.0,68.0,0.0,10.0,3.0,2.0,0.0,0.0
ref,OPG112,EBC-14214,84.0,,1.0,,43.0,,162.0,,0.0,,2.0,,2.0,,1.0,,0.0,,211.0,,211.0,162.0,43.0,0.0,1.0,2.0,2.0,1.0,0.0
ref,OPG112,EBC-145085,87.0,,3.0,,64.0,,87.0,,0.0,,0.0,,0.0,,13.0,,0.0,,167.0,,167.0,87.0,64.0,0.0,13.0,0.0,0.0,3.0,0.0
ref,OPG112,EBC-145205,,39.0,,0.0,,0.0,,4.0,,0.0,,1.0,,0.0,,0.0,,0.0,,5.0,-5.0,-4.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-145226,10.0,,0.0,,72.0,,113.0,,0.0,,1.0,,0.0,,16.0,,0.0,,202.0,,202.0,113.0,72.0,0.0,16.0,0.0,1.0,0.0,0.0
ref,OPG112,EBC-14665,,17.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-148031,20.0,,0.0,,64.0,,158.0,,0.0,,3.0,,7.0,,8.0,,0.0,,240.0,,240.0,158.0,64.0,0.0,8.0,7.0,3.0,0.0,0.0
ref,OPG112,EBC-148079,,23.0,,0.0,,0.0,,2.0,,0.0,,1.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-149077,,42.0,,0.0,,0.0,,3.0,,0.0,,0.0,,2.0,,1.0,,0.0,,6.0,-6.0,-3.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0
ref,OPG112,EBC-149094,34.0,,0.0,,57.0,,112.0,,0.0,,2.0,,1.0,,9.0,,0.0,,181.0,,181.0,112.0,57.0,0.0,9.0,1.0,2.0,0.0,0.0
ref,OPG112,EBC-151141,,89.0,,0.0,,1.0,,3.0,,0.0,,0.0,,1.0,,1.0,,0.0,,6.0,-6.0,-3.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
ref,OPG112,EBC-152070,,55.0,,0.0,,2.0,,2.0,,0.0,,1.0,,0.0,,1.0,,0.0,,6.0,-6.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-152195,,68.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-152349,,24.0,,0.0,,1.0,,3.0,,0.0,,1.0,,1.0,,0.0,,0.0,,6.0,-6.0,-3.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0
ref,OPG112,EBC-153025,,63.0,,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-153169,,61.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-154051,,3.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-155095,,21.0,,0.0,,2.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-157032,,78.0,,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-157073,76.0,,0.0,,38.0,,157.0,,0.0,,1.0,,1.0,,9.0,,0.0,,206.0,,206.0,157.0,38.0,0.0,9.0,1.0,1.0,0.0,0.0
ref,OPG112,EBC-157209,83.0,,0.0,,38.0,,175.0,,0.0,,2.0,,0.0,,5.0,,0.0,,220.0,,220.0,175.0,38.0,0.0,5.0,0.0,2.0,0.0,0.0
ref,OPG112,EBC-157213,98.0,,12.0,,56.0,,89.0,,0.0,,4.0,,1.0,,16.0,,0.0,,178.0,,178.0,89.0,56.0,0.0,16.0,1.0,4.0,12.0,0.0
ref,OPG112,EBC-157219,97.0,,20.0,,74.0,,92.0,,0.0,,2.0,,0.0,,6.0,,0.0,,194.0,,194.0,92.0,74.0,0.0,6.0,0.0,2.0,20.0,0.0
ref,OPG112,EBC-157241,57.0,,11.0,,58.0,,126.0,,0.0,,2.0,,0.0,,21.0,,0.0,,218.0,,218.0,126.0,58.0,0.0,21.0,0.0,2.0,11.0,0.0
ref,OPG112,EBC-157249,90.0,,0.0,,71.0,,105.0,,0.0,,1.0,,3.0,,18.0,,0.0,,198.0,,198.0,105.0,71.0,0.0,18.0,3.0,1.0,0.0,0.0
ref,OPG112,EBC-158049,,53.0,,0.0,,0.0,,2.0,,0.0,,1.0,,0.0,,0.0,,0.0,,3.0,-3.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-159022,,65.0,,0.0,,0.0,,3.0,,0.0,,1.0,,0.0,,0.0,,0.0,,4.0,-4.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
ref,OPG112,EBC-160036,8.0,,0.0,,48.0,,100.0,,0.0,,0.0,,2.0,,3.0,,0.0,,153.0,,153.0,100.0,48.0,0.0,3.0,2.0,0.0,0.0,0.0
ref,OPG112,EBC-167026,,98.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-17121,19.0,,0.0,,68.0,,87.0,,0.0,,2.0,,2.0,,26.0,,0.0,,185.0,,185.0,87.0,68.0,0.0,26.0,2.0,2.0,0.0,0.0
ref,OPG112,EBC-216028,48.0,,0.0,,36.0,,139.0,,0.0,,3.0,,0.0,,3.0,,0.0,,181.0,,181.0,139.0,36.0,0.0,3.0,0.0,3.0,0.0,0.0
ref,OPG112,EBC-217022,35.0,,12.0,,53.0,,87.0,,0.0,,2.0,,0.0,,18.0,,0.0,,172.0,,172.0,87.0,53.0,0.0,18.0,0.0,2.0,12.0,0.0
ref,OPG112,EBC-218037,100.0,,0.0,,48.0,,111.0,,0.0,,4.0,,1.0,,8.0,,0.0,,172.0,,172.0,111.0,48.0,0.0,8.0,1.0,4.0,0.0,0.0
ref,OPG112,EBC-218043,3.0,,0.0,,62.0,,136.0,,0.0,,0.0,,0.0,,20.0,,0.0,,218.0,,218.0,136.0,62.0,0.0,20.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-221084,7.0,,0.0,,70.0,,80.0,,0.0,,1.0,,1.0,,13.0,,0.0,,165.0,,165.0,80.0,70.0,0.0,13.0,1.0,1.0,0.0,0.0
ref,OPG112,EBC-23629,77.0,,0.0,,25.0,,153.0,,0.0,,0.0,,0.0,,3.0,,0.0,,181.0,,181.0,153.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-24042,64.0,,0.0,,0.0,,315.0,,0.0,,1.0,,1.0,,0.0,,0.0,,317.0,,317.0,315.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ref,OPG112,EBC-244029,22.0,,0.0,,50.0,,146.0,,0.0,,0.0,,0.0,,11.0,,0.0,,207.0,,207.0,146.0,50.0,0.0,11.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-249047,38.0,,5.0,,56.0,,128.0,,0.0,,0.0,,0.0,,0.0,,0.0,,189.0,,189.0,128.0,56.0,0.0,0.0,0.0,0.0,5.0,0.0
ref,OPG112,EBC-251173,21.0,,0.0,,82.0,,139.0,,0.0,,1.0,,1.0,,7.0,,0.0,,230.0,,230.0,139.0,82.0,0.0,7.0,1.0,1.0,0.0,0.0
ref,OPG112,EBC-252093,15.0,,0.0,,45.0,,92.0,,0.0,,2.0,,0.0,,12.0,,0.0,,151.0,,151.0,92.0,45.0,0.0,12.0,0.0,2.0,0.0,0.0
ref,OPG112,EBC-252146,36.0,,0.0,,66.0,,128.0,,0.0,,2.0,,2.0,,12.0,,0.0,,210.0,,210.0,128.0,66.0,0.0,12.0,2.0,2.0,0.0,0.0
ref,OPG112,EBC-253302,,58.0,,0.0,,3.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,-5.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,OPG112,EBC-26044,,50.0,,0.0,,2.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0,-6.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
